5.999999999999999778e-01,3.500000000000000000e+00
5.999999999999999778e-01,3.500000000000000000e+00
6.396007437029342935e-01,3.503973327633773671e+00
7.176062154792227643e-01,3.517359607933498111e+00
8.340540253941064464e-01,3.535611340310827799e+00
9.885875194317573778e-01,3.552422101876759886e+00
1.179442992389617473e+00,3.564542214844371060e+00
1.398201667276873561e+00,3.569682272541376378e+00
1.612772619810925789e+00,3.570539182843257109e+00
1.829633635331811226e+00,3.571039380594709822e+00
2.045183674688017206e+00,3.571689151763045800e+00
2.260234851366892617e+00,3.572359555922552499e+00
2.471398983862439280e+00,3.571783414665691048e+00
2.686123104510686588e+00,3.569458544887595952e+00
2.899698232281280319e+00,3.568759232721914199e+00
3.109883350172729433e+00,3.568250581256465548e+00
3.322576226772735009e+00,3.568382980932176540e+00
3.533386668263638786e+00,3.570896337729949632e+00
3.746999503686796906e+00,3.576312431913627243e+00
3.958391031795709836e+00,3.580792040342693383e+00
4.168841179062039437e+00,3.589557588794102028e+00
4.379181046550596257e+00,3.597920164202638382e+00
4.591169364146843179e+00,3.607407324566352269e+00
4.799312240383090788e+00,3.619589451183585105e+00
5.011912693403243857e+00,3.635693604579364635e+00
5.218478553941693576e+00,3.656316075395884102e+00
5.422411711885803953e+00,3.676875790103359076e+00
5.629089730296163552e+00,3.697649358102144568e+00
