5.999999999999999778e-01,3.500000000000000000e+00
5.999999999999999778e-01,3.500000000000000000e+00
6.395914837694147703e-01,3.503357987997186118e+00
7.175688893451481754e-01,3.515771745772054313e+00
8.338512799176778234e-01,3.533563542097584165e+00
9.880757091738544551e-01,3.548094885668429566e+00
1.177684072854754183e+00,3.556538941624959538e+00
1.391552920309638397e+00,3.559897743614432120e+00
1.611710786776257676e+00,3.563057791437995281e+00
1.825763138885002412e+00,3.565164838196643426e+00
2.033823301993024746e+00,3.568737509370788263e+00
2.247491216765832522e+00,3.572951170277011368e+00
2.450092492350476547e+00,3.577802339166541667e+00
2.655018768354471703e+00,3.583261386191374687e+00
2.857447056969966148e+00,3.591295731935919999e+00
3.061230406316090669e+00,3.602929280738560891e+00
3.270484135057608377e+00,3.615995659018925945e+00
3.482734530498702963e+00,3.629085674503982339e+00
3.700138276344476562e+00,3.641002625059560405e+00
3.913760834285977985e+00,3.649221999470074085e+00
4.132146789833011979e+00,3.656843311212547576e+00
4.348901569451039784e+00,3.669243477209522819e+00
4.567266865942370302e+00,3.681872823544416473e+00
