-5.000000000000000000e+00,5.000000000000000000e+00
-5.000000000000000000e+00,5.000000000000000000e+00
-4.976941877448099127e+00,4.967946158247589672e+00
-4.924864943196907596e+00,4.908999271792564123e+00
-4.838489934157395034e+00,4.828983582935484797e+00
-4.713926281892935499e+00,4.734839399170460261e+00
-4.551533988056393198e+00,4.635900930625502347e+00
-4.361036512721667258e+00,4.544537703110888671e+00
-4.153509072845607442e+00,4.469088440870581991e+00
-3.953450291079388279e+00,4.403606286503597644e+00
-3.754050072755851453e+00,4.342856597877641001e+00
-3.548080879182567315e+00,4.282779519066133744e+00
-3.340643329628268710e+00,4.227090059051719528e+00
-3.137113762690528773e+00,4.175609765160984921e+00
-2.935090586063879403e+00,4.127177929839425552e+00
-2.721762265000197800e+00,4.065615548013139957e+00
-2.514097551997172886e+00,3.992689299862929087e+00
-2.304351073680570572e+00,3.914159002971325574e+00
-2.097300342988073663e+00,3.833446832406016469e+00
-1.894783952486589929e+00,3.753140900406086278e+00
-1.692952333251679375e+00,3.672476909454476690e+00
-1.494623217297898599e+00,3.591803725036718298e+00
-1.304610910535075829e+00,3.511638956654247856e+00
-1.119529545263391102e+00,3.427673947264795906e+00
-9.359652003101098794e-01,3.336714770235126082e+00
-7.530907010518794742e-01,3.241120466241967701e+00
-5.738655959157885622e-01,3.141209241796874885e+00
-3.945184341339076362e-01,3.043358214348731217e+00
-2.151211968719168033e-01,2.943980798456844461e+00
-3.823970626667888562e-02,2.845929445407441527e+00
1.386033843389489761e-01,2.748713697624988850e+00
3.176798235149236316e-01,2.672444556129478066e+00
5.126684243167243249e-01,2.593194597124807821e+00
7.010235941815209371e-01,2.525277536688871560e+00
8.949282290413653751e-01,2.445221146953272306e+00
1.087126553369857307e+00,2.347729341064488384e+00
1.271164516945646028e+00,2.262293487332984299e+00
1.473811959955196649e+00,2.182883298193556865e+00
1.676520709008902044e+00,2.100258757151821865e+00
1.873543175039473985e+00,1.996796053735235610e+00
2.061428997629744408e+00,1.902064663447914139e+00
2.262921101153190229e+00,1.818630953287341701e+00
2.469639290099238327e+00,1.729218424119467468e+00
2.677192841341837770e+00,1.653404105629934895e+00
2.879017670658206018e+00,1.576388605307197155e+00
3.078346574437778482e+00,1.480259954859211913e+00
3.275136050519309006e+00,1.392628640881987012e+00
3.473970268623111313e+00,1.322722960628524236e+00
3.673671276045434642e+00,1.248554341093001119e+00
3.865645464366377126e+00,1.160820917822912746e+00
4.064940181625533278e+00,1.067810972090691646e+00
4.254154803458478185e+00,9.763060223362450829e-01
4.459099438066093768e+00,8.991326724985240215e-01
4.665424269290196158e+00,8.349004167587401604e-01
4.866235682259076434e+00,7.776023239595970526e-01
5.057945518845441413e+00,7.162352162651994814e-01
5.255603711853083837e+00,6.509540082732763189e-01
5.448523632267896488e+00,5.860453537376240085e-01
5.641517876259432462e+00,5.190275927263703348e-01
5.835377622341016313e+00,4.496681088995320152e-01
6.028412485025561374e+00,3.752424398671416750e-01
6.221289895100648337e+00,2.977417060442754115e-01
6.411935032772903220e+00,2.184019797807486007e-01
6.620693286985259718e+00,1.436315601791613994e-01
6.822065189491659964e+00,6.674016417605928286e-02
7.033971950784758675e+00,-4.162300419256748096e-03
7.240283098793248939e+00,-7.692056030059346572e-02
7.455382821725794251e+00,-1.431184591478736612e-01
7.668852241831882743e+00,-2.101457155791605080e-01
7.854854184430633879e+00,-2.891701604866732667e-01
8.066152194290840072e+00,-3.752722263015760285e-01
8.287230233713925642e+00,-4.456875141702376641e-01
8.499858449260596416e+00,-5.114736437650246881e-01
8.713582896896568286e+00,-5.649279406744187604e-01
8.900680035302475090e+00,-6.223638665488373523e-01
9.090471022519231781e+00,-7.021261522190438420e-01
9.280726147079551680e+00,-7.882065723182434258e-01
9.494060462746951146e+00,-8.649275144112925640e-01
9.709984452729479187e+00,-9.316138450624767975e-01
9.914011324229454303e+00,-9.871984310750374636e-01
1.009708874174297932e+01,-1.049488794966337180e+00
1.028584632439767077e+01,-1.123766964311327943e+00
1.047415741195631433e+01,-1.202998833502494591e+00
1.068872020928406208e+01,-1.274076852307821639e+00
1.089564615352631272e+01,-1.337856829276457216e+00
1.107942841029752579e+01,-1.408967128338149077e+00
1.129212777768089460e+01,-1.482980227939744156e+00
1.150779078800160349e+01,-1.553511351247277794e+00
1.170513504710336150e+01,-1.632392534664728112e+00
1.192330443259367279e+01,-1.711755057183979689e+00
1.215349567404435938e+01,-1.791472979414580946e+00
1.238253384186047512e+01,-1.865522563383392507e+00
1.261845226235306505e+01,-1.916473006953074210e+00
1.284965379845931110e+01,-1.943489449193214647e+00
1.306436789436691015e+01,-1.956845262376242456e+00
1.327714477763659850e+01,-1.959542687000562777e+00
1.349573285261949707e+01,-1.955916530782176421e+00
1.370151224426325776e+01,-1.953940428598475387e+00
1.391389027876215856e+01,-1.952128695193494634e+00
1.412661855754449824e+01,-1.951558263614626254e+00
1.434298092866217189e+01,-1.950919703425583407e+00
1.455997962478014784e+01,-1.950717550856515548e+00
1.477730949941655680e+01,-1.951627752846937014e+00
1.499597240702645529e+01,-1.953752342611560833e+00
1.521595340316378753e+01,-1.958632802759829428e+00
1.543751211639998999e+01,-1.969886247964943715e+00
1.565714867272023980e+01,-1.994247023333456825e+00
1.588088093122047262e+01,-2.028368987980333049e+00
1.611748802259420188e+01,-2.064287623196369825e+00
1.635005323466944205e+01,-2.099135760822261165e+00
1.658694503999058156e+01,-2.133500598109423052e+00
1.682580767902046759e+01,-2.167390664834597303e+00
1.706269167865768921e+01,-2.200098042503674911e+00
1.729823246069453546e+01,-2.230311337090393309e+00
1.753076868185558013e+01,-2.256758723052220361e+00
1.775822837699008971e+01,-2.281507391682878527e+00
1.798467752750792314e+01,-2.303343073420244025e+00
1.821102807453896588e+01,-2.320458188448960346e+00
1.844189682596342550e+01,-2.331945347792153012e+00
1.868113803981669818e+01,-2.338362287584263566e+00
1.892282743132014033e+01,-2.338911113983343615e+00
1.917026112662638226e+01,-2.334364964775308859e+00
1.941351749154301132e+01,-2.325893665878876249e+00
1.965274044596802128e+01,-2.316519090538379011e+00
1.989055199639278726e+01,-2.306992639176739246e+00
2.012718040162805977e+01,-2.299443595993212686e+00
2.036576112316923926e+01,-2.299366887157338279e+00
2.060999689627305287e+01,-2.311924301262069825e+00
2.085690106276872413e+01,-2.348825070928304726e+00
2.110676992171419997e+01,-2.412189611825946045e+00
2.134665986421748940e+01,-2.487633874364723496e+00
2.155794417323662415e+01,-2.540294268481734452e+00
2.178646286473152571e+01,-2.573491625037058306e+00
2.202930664004852801e+01,-2.584247587029593785e+00
2.226161031885999719e+01,-2.571286197183030087e+00
2.249470044174695005e+01,-2.534689029247753744e+00
2.272152378047281829e+01,-2.475383287576680136e+00
2.294506751184500004e+01,-2.392326975624067487e+00
2.315049762170670533e+01,-2.308630722341501684e+00
2.335444015217666802e+01,-2.217462805734818243e+00
2.355293308231967941e+01,-2.124971141393087848e+00
2.375602214054304895e+01,-2.026054420818101942e+00
2.395437837342319298e+01,-1.924933092774441246e+00
2.415326746933671842e+01,-1.820075695739551414e+00
2.434619310558522187e+01,-1.712483474534645334e+00
2.453767516236204926e+01,-1.600615905198311761e+00
2.472772836597886936e+01,-1.484783257872051232e+00
2.491671460463405907e+01,-1.366990601764702884e+00
2.510022132359593883e+01,-1.246145551956391095e+00
2.528548519939454309e+01,-1.121618612267154313e+00
2.546677909549849872e+01,-9.921984059974180425e-01
2.565170904800413254e+01,-8.614031220688708190e-01
2.583048405693654814e+01,-7.292235546041675454e-01
2.601353310171697331e+01,-5.996908503308895355e-01
2.619339251687840786e+01,-4.696631588233857180e-01
2.637774788990992647e+01,-3.445902341443409234e-01
2.656038745506958421e+01,-2.172379084198456933e-01
2.674931709399825763e+01,-9.468338162480757769e-02
2.692930677243166926e+01,2.933537416986017887e-02
2.711216381282237364e+01,1.398693147710761697e-01
2.729313340477713723e+01,2.424751291608901183e-01
2.747502846435927992e+01,3.389047840286565916e-01
2.765439493341880350e+01,4.319113382075370211e-01
2.783339583494913683e+01,5.213998863030406827e-01
2.801068344102242946e+01,6.099775483260391207e-01
2.818832822918908221e+01,6.984186458913923534e-01
2.836463743357697709e+01,7.873522473461149751e-01
2.854327426715720861e+01,8.790038215957061141e-01
2.872243379037984923e+01,9.713918642184884433e-01
2.890408530902328366e+01,1.063752987083425694e+00
2.908718409640208336e+01,1.155035349218974439e+00
2.927243051134393426e+01,1.244507384975024777e+00
2.946368953888887887e+01,1.332137954663600299e+00
2.965397001134429544e+01,1.417857857309037684e+00
2.985309865133555718e+01,1.499334372246843738e+00
3.005601922210384558e+01,1.559531158200315293e+00
3.023310364785747595e+01,1.612907229419590305e+00
3.042347698569775716e+01,1.683381999305057386e+00
3.059770303143922021e+01,1.753680982710881908e+00
3.077364608840887072e+01,1.820635804005670710e+00
3.094444753788463842e+01,1.883028336153365734e+00
3.111325424354173563e+01,1.942931536670719606e+00
3.127579063476960641e+01,1.998076670271671462e+00
3.143652311395378263e+01,2.051092819583640203e+00
3.159469330095399897e+01,2.098439606291468973e+00
3.176670334164895948e+01,2.165468275037348178e+00
3.192769593078068269e+01,2.243384205427374489e+00
3.206726185509775462e+01,2.308658251807667483e+00
3.222423239216127655e+01,2.370062454193694101e+00
3.238826285094130242e+01,2.416369141068639426e+00
3.254631736698922850e+01,2.450422040519129485e+00
3.271380643999096094e+01,2.495888860193918646e+00
3.288466015667425779e+01,2.561190214855869396e+00
3.304502160538376643e+01,2.628442141065493676e+00
3.320246478506710730e+01,2.699467979762957714e+00
3.336040690341376092e+01,2.775869579020412203e+00
3.351354776258174439e+01,2.838638254820731621e+00
3.368955333439996025e+01,2.897364365092264471e+00
3.386679115301178911e+01,2.944825271774088815e+00
3.403345688635094746e+01,2.998536041232564120e+00
3.420112774204051931e+01,3.064113911667685208e+00
3.435907816646666646e+01,3.129970948783092233e+00
3.451628669981030129e+01,3.204008776777908629e+00
3.466915054716505296e+01,3.281536622767924349e+00
3.481247719186065126e+01,3.343956028152975879e+00
3.497400581419439192e+01,3.397415896085294040e+00
3.514213670034942538e+01,3.438751736766158640e+00
3.530739636502293877e+01,3.485571649381960846e+00
3.546569971913667985e+01,3.544735660118075060e+00
3.561966824000612064e+01,3.607889810375523698e+00
3.576605368713228472e+01,3.674829642263078178e+00
3.590878911309933841e+01,3.734597952589270520e+00
3.606602596287022067e+01,3.787303425423993897e+00
3.621557395198167484e+01,3.843488130740947195e+00
3.636525524246645347e+01,3.903965991809823510e+00
3.651073563809152489e+01,3.954567877132049603e+00
3.665199631691183413e+01,4.011600821222583768e+00
3.679822643907650814e+01,4.065398911598312459e+00
3.694847752964555099e+01,4.108841653124860827e+00
3.708468126562569012e+01,4.154324037321120322e+00
3.721649996224671497e+01,4.205853000257453012e+00
3.735294797380228715e+01,4.261512039538058794e+00
3.749076639339813966e+01,4.320879619103231484e+00
3.763092411853667585e+01,4.379500820015791440e+00
3.777564999331418250e+01,4.423658548511864019e+00
3.790708912063207947e+01,4.465745507401535974e+00
3.803454122417839756e+01,4.514454655215435430e+00
3.816736730539071232e+01,4.563917498575433385e+00
3.829627936081659101e+01,4.613983800383958389e+00
3.842607939171038822e+01,4.663577462129712359e+00
3.855402033642968718e+01,4.713023213571399417e+00
3.868046308531169331e+01,4.761530545399163650e+00
3.880556778805300411e+01,4.809245317268570297e+00
3.892986344220605588e+01,4.856300883750636288e+00
